job_id,metadata,job_description,metadata_len
2768491789,"['Assistant Manager, Data Scientist', 'StarHub', 'Singapore, Singapore', '3 weeks ago', '1 applicant', 'Full-time · Entry level', '1,001-5,000 employees · Telecommunications', 'See recent hiring trends for StarHub. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Assistant Manager, Data Scientist at StarHub']","Posted by
Wendy Yeo
AVP, Talent Acquisition & Shared Services at StarHub
Send InMail
Job Description


We are looking for a passionate and highly motivated Data Scientist to join our dynamic Customer Lifecycle Department team in providing value to our customers through a better understanding of their unique lifestyles and preferences. You will be instrumental in implementing high-impact AI solutions that will deliver business benefits and influence organizational improvements in keeping our customers happy.



Responsibilities:

Drive end-to-end closed-loop consumer marketing initiatives on Retention, Cross-Sell, Up-Sell, Effective Engagement & Sentiments Detection using machine learning techniques
Design, develop and operationalise a recommendation engine
Plan and execute best-practice implementation strategies on developing, deploying and enhancing machine learning models
Champion the application of data science with quantifiable benefits by identifying and solving business problems across the marketing business group
Drive R&D to innovate and keep the organization's AI capabilities updated and best-in-class
Perform exploratory data analyses and data enrichment to discover insights on consumer behaviour that can lead to new marketing initiatives and business improvements

Qualifications
Degree in Computer Science, Statistics, Engineering or related field.
Minimum 3 years of hands-on experience in machine learning model development
Proven track record of deploying machine learning models into production environments (experience in Deep Learning models is highly advantageous)
High fluency in SQL and/or Python is a must
Expert in data wrangling and feature engineering with large datasets
Experience using analytical tools such as SAS/SPSS or data visualization tools like Tableau/Qlikview is an added advantage
Able to work and communicate effectively with stakeholders from both business and technical background



*We regret that only shortlisted candidates will be notified.",12
2787214780,"['Senior Data Scientist', 'Holmusk', 'Singapore', 'Remote', '1 week ago', '6 applicants', 'Full-time · Mid-Senior level', '51-200 employees · Hospital & Health Care', 'See how you compare to 6 applicants. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Senior Data Scientist at Holmusk']","Who we are
Holmusk is building the largest Real-World Evidence platform, starting with behavioral health. Combining a leading behavioral health database with AI-powered analytics and digital solutions, we are advancing the frontier of evidence generation and fueling innovation.

At Holmusk, we have the privilege of collaborating with internationally renowned psychiatrists/ specialists in mental health. We collaborate with established pharmaceutical companies and clinical institutions on projects related to both behavioral health as well as metabolic diseases. We take pride in our diverse workforce and inclusive culture. We believe it takes all kinds of people to build the best products and bring real change to the healthcare space.


Whom are we looking for:
We are looking for a Senior Data Scientist who has prior knowledge and deep understanding in deep learning, natural language processing, or computer vision, who can build large scale models independently, conduct data analyses and generate insights to drive the project towards the right direction. The person should also be able to guide other junior data scientists in their tasks, communicate results to the rest of the teams and interact with various different teams to set up the timelines and meet the clients’ need.


What is in it for you:
Competitive compensation including excellent medical insurance coverage
Opportunity to collaborate with leading SME-s from Mental Health space globally including the US
Opportunity to work in a collaborative environment that spawns creativity
Publish project related research findings in peer reviewed journals
Make major impact on the behavioural health space globally
Flexible work schedules


Responsibilities:
Develop models related to predictive analysis / computer vision / natural language processing on clinical and healthcare related datasets to address various business problems of clients through leveraging advanced statistical modeling, machine learning, or data mining techniques
Engage in both exploratory data analysis to identify trends and formulate modeling approach to solve problems
Understand client needs, frame a problem in terms of application of data science and create a roadmap to execution
Communicate and collaborate with product and software development teams to deploy machine learning models to clients
Manage and mentor a group of junior data scientists, develop regular updates
Innovate and create new methods, new algorithms or applications
Convert the work done into manuscripts and publish in peer-reviewed international journals


Requirements:
PhD or MS in Computer Science, Physics, Engineering, Statistics, Applied Math, Bioengineering, Bioinformatics, Life Sciences or related field.
Good understanding of different machine learning techniques, especially natural language processing, computer vision techniques, latest architectures of NN, data mining concepts, optimization
Proficiency in Python
Prior experience in computer vision or natural language processing projects
Familiarity with one or more deep learning frameworks, such as Keras, TensorFlow, PyTorch
Knowledge of relational databases and SQL
Strong analytical and quantitative problem-solving ability
Excellent communication, interpersonal relationship skills and a strong team player
Preferred:
Strong record of publications in their respective field of specialization
Prior experience in handling large dataset and model training on GPU
Experience in leading teams of data scientists

At Holmusk we take pride in our diverse workforce and inclusive culture. We believe it takes all kinds of people to build the best products and bring real change to the healthcare space",13
2792864925,"['Senior Data Scientist', 'Big Cloud', 'Singapore, Singapore', 'Hybrid', '1 week ago', '13 applicants', 'Full-time · Mid-Senior level', '11-50 employees · Staffing & Recruiting', 'See recent hiring trends for Big Cloud. Try Premium for free', 'Your profile matches this job', 'Apply now', 'Save', 'Save Senior Data Scientist at Big Cloud']","Posted by
Chris Bradbury
Tech Recruiter
Send InMail
Senior Data Scientist – Go to market

Do you want to work and collaborate with a decacorn across Asia?
Do you want to work on the research and deployment of machine learning/ deep learning models?
Do you have an interest in machine learning and data science?

Big Cloud are partnering with hyper-growth Fintech in Singapore who are leveraging machine learning to build their digital e-wallet. They are collaborating with one of the decacorns across Asia, building their data science function. They are hiring for a Senior Data Scientist.

The role will be focussed around go to market problems such as customer acquisition and engagement, recommendation engines, advertising campaigns, ad optimization and customer churn models.

You’ll have:
Minimum Bachelors’ in Computer Science, Stats, Applied Mathematics or related subject
4+ years’ experience within data science
Productionization of machine learning models
Strong Python coding skills and modern data science technology stack knowledge (PyData ecosystem)

Would be nice:

Fintech background
Knowledge in one of the following: advertising, optimization, recommendation engines, customer engagement and acquisition
 Big Cloud is a data science, machine learning and AI recruiting firm. We’re lucky enough to recruit the best candidates into the most exciting companies all over the world. We try to reply to all unsuccessful applications, but we’re only human (for now)!
In the meantime, check out our jobs page to see what else we’re recruiting for.",13
2779888070,"['Lead Data Scientist (Dynamic Pricing)', 'Grab', 'Singapore, Singapore', '1 week ago', 'Full-time · Mid-Senior level', '5,001-10,000 employees · Information Technology & Services', 'See recent hiring trends for GRAB JW. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Lead Data Scientist (Dynamic Pricing) at Grab']","Job Description:

Life at Grab

At Grab, every Grabber is guided by The Grab Way, which spells out our mission, how we believe we can achieve it, and our operating principles - the 4Hs: Heart, Hunger, Honour and Humility. These principles guide and help us make decisions as we work to create economic empowerment for the people of Southeast Asia.

Get to know Grab:

Grab is more than just the leading ride-hailing and mobile payments platform in Southeast Asia. We use data and technology to improve everything from transportation to payments and financial services across a region of more than 620 million people. We work with governments, drivers, passengers, merchants, and the community, to solve critical problems in Southeast Asia.

Grab began as a taxi-hailing app in 2012, but we have since extended our product platform to include GrabCar, GrabShare, GrabBike, GrabHitch, GrabExpress, GrabFood, GrabCoach, GrabShuttle, GrabCycle. We recently launched our fintech platform – GrabFinancial, which consists of payments, lending and insurance. Our latest addition is GrabVentures, an in-house incubation platform. We are focused on pioneering new commuting and payment alternatives for drivers and passengers with an emphasis on convenience, safety, and reliability. Currently, we offer services in 8 countries. Our R&D offices are in Singapore, Seattle, Beijing, Bangalore, Jakarta and Vietnam. We aspire to unlock the true potential of Southeast Asia and look for like-minded individuals to join us on this ride.

Get to know the team

The dynamic pricing team is a longstanding team responsible for critical pricing service in Grab. With the power of big data and advanced Machine Learning models, We build data driven AI products to ensure an attainable service availability for customers at changing market conditions.

Get to know the role :
You will collaborate with cross functional teams to define business problems, scope out product development, and deliver solutions.
You will conduct exploratory data analysis to mine insights from raw data, propose improvements to existing products, and spark new ideas to shape future projects.
You will develop novel, efficient and scalable models and/or algorithms using operations research / machine learning / statistics / probability / economics techniques
You will be responsible for deploying your models in the production.
You will be accountable for maintaining your ETL, model retraining ML pipeline.
You will contribute to the team's innovation and IP creation.
The Must-Haves
PhD degree in Computer Science, Electrical Engineering, Mathematics/Statistics/Physics, Operation Research, Economics or other related technical disciplines with more than 2 year working experience.
Solid background in Machine Learning, Deep Learning, reinforcement Learning and Statistical Modelling. You also have hands-on experience in deep learning programming frameworks, such as TensorFlow and PyTorch.
Proficient in one or more programming languages, Python/Scala/R, and excellent software engineering skills and good programming habits.
Self-motivated, passionate to learn about new ML methods and big data infrastructure, and willing to share knowledge with team members
Excellent communication skills, ability to translate complex technical details for non-technical audiences
Ability to work in a dynamic and fast-paced working environment while maintaining attention to detail and efficient time management Efficient and detail oriented time manager who thrives in a dynamic and fast-paced working environment
The Nice-to-Haves
Knowledge of distributed data processing frameworks, like Spark, Hadoop will be a plus
Experience with cloud-based development (AWS/Azure) will be an advantage.
Experience in the dynamic pricing domain would be a plus.
We are committed to building diverse teams and creating an inclusive workplace that enables all Grabbers to perform at their best, regardless of nationality, ethnicity, religion, age, gender identity or sexual orientation and other attributes that make each Grabber unique.

About Grab

Grab is the leading superapp platform in Southeast Asia, providing everyday services that matter to consumers. Today, the Grab app has been downloaded onto millions of mobile devices, giving users access to over 9 million drivers, merchants, and agents. Grab offers a wide range of on-demand services in the region, including mobility, food, package and grocery delivery services, mobile payments, and financial services across 428 cities in eight countries.

Join us today to drive Southeast Asia forward, together.",11
2789653303,"['Data Scientist (Machine Learning/Healthcare)', 'Experis Singapore', 'Singapore, Singapore', '6 days ago', '27 applicants', 'Full-time · Mid-Senior level', '51-200 employees · Staffing & Recruiting', 'See recent hiring trends for Experis Singapore. Try Premium for free', 'Actively recruiting', 'Apply now', 'Save', 'Save Data Scientist (Machine Learning/Healthcare) at Experis Singapore']","Responsibilities:

Research and development of algorithms to detect abnormal subtle changes in physiology using biosensor data in real-time.
Research and development of algorithms to derive clinical derivative parameters from continuous biosensor data including building disease specific models for patient's health deterioration.
Design and architect the entire workflow of the algorithms that includes data inputs, outputs and database storage.
Optimize data analysis processes and systems for better efficiency and maintenance.
Conduct epidemiological research to analyze the patterns, causes and effects of health and disease in the cohort of collected patient data.
Documentation which clearly explains how algorithms have been implemented, verified and validated.


Requirements

PhD in Bioinformatics, Statistics, Engineering or related fields with good statistical modelling and machine learning skills.
Experience with development of end-to-end data analytics solutions including data exploration/crawling, personalized machine learning model building and performance evaluation.
Background in healthcare data, human physiology or cardiology is ideal.
Proficient with time-series data analysis, anomaly detection, unsupervised learning, hypothesis testing.
Proficient with programming in Python. Good programming in R or C/C++ is a plus.
Good research ability and critical thinking skills.



Octavius, Whei Jie Yong EA License No.: 02C3423 Personnel Registration No.: R1110096


Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by ManpowerGroup Singapore for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012. To learn more about ManpowerGroup's Global Privacy Policy, please visit https://www.experis.com.sg/privacy-policy",12
2802956850,"['Data Scientist (Banking) - YC', 'A-IT Software Services Pte Ltd', 'Singapore, Singapore', '9 hours ago', 'Full-time · Entry level', '501-1,000 employees · Information Technology & Services', 'See recent hiring trends for A-IT Software Services Pte Ltd. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Data Scientist (Banking) - YC at A-IT Software Services Pte Ltd']","This job is sourced from a job board. Learn more
You’ll be leveraging the latest technology to develop mission critical applications from scratch. You’ll design, develop, test and deploy new applications as part of the strategic transformation programme, using Agile, cloud technologies, microservices and Big Data.

Key Responsibilities
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Essential Skills & Prerequisites
A Master’s degree in Computer Science (or equivalent experience)
4 to 9 years of development experience with machine learning.
Hands-on experience in analysis, design, coding, and implementation of complex, custom-built applications.
Development experience in R/ Python
Development experience in Microservices architecture
Familiarity with relational databases, preferably MySQL, NoSQL, Oracle, PostgreSQL or SQL Server
Experience working with, or an interest in Agile Methodologies, such as Extreme Programming (XP) and Scrum
Knowledge of software best practices, like Test-Driven Development (TDD) and Continuous Integration (CI).
Desired
Additional experience on developing service based application
Excellent analytical skills; Proficient in MS Office and able to produce board-level documentation
Fluency in written and spoken English; Good communication and interpersonal skills
Self-starter who sets and meets challenging personal targets;
Understanding of current technologies employed by Tier 1 Investment Banking Institutions
Must be a team player

Desired Skills and Experience
Machine Learning, Product Innovation, Oracle, PostgreSQL, Big Data, MySQL, Agile Methodologies, Data Mining, SQL, Scratch, SQL Server, Python, Anomaly Detection, Databases, Django",11
2802954999,"['Data Scientist - APAC', 'IMERYS ASIA PACIFIC PTE. LTD.', 'Singapore, Singapore', '9 hours ago', 'Full-time · Entry level', 'See recent hiring trends for IMERYS ASIA PACIFIC PTE. LTD.. Try Premium for free', 'Apply', 'Save', 'Save Data Scientist - APAC at IMERYS ASIA PACIFIC PTE. LTD.']","This job is sourced from a job board. Learn more
Job Summary

You will be responsible for proposing new ways of acquiring, analysing and using the data available to our operations and processes. You will be in charge of data administration by ensuring that the processes in place are efficiently supporting our teams to take data driven decisions. You understand and are able to optimize how these data are used and flows through the various tools used by the Operation teams (Gsheet, Datastudio, CRM, ERP, etc). You will work closely with the IT/OT team and support other functions (BPSC, CS, Sales, Purchasing…) when needed in order to improve the usage of data cross departments.

Using data analysis techniques you will solve business-related problems and help identify opportunities that allow the team to better understand, automate and improve processes and performance by exploiting data and creating machine learning algorithms.

Responsibilities
Maintain current data consolidation and dashboard in good working condition (acquisition tools, Database administration, dashboards)
Develop current data consolidation tools to fit users requirements and ensure an optimized data management structure
Promote data accuracy and run data reliability control check.
Improve in-house data collection procedure and propose improvements including automatisation of manual task through databases connections
Perform data analysis on large complex set of data to extract valuable information that will help end users to take data driven decisions
Use data analysis methodologies to define optimization models. Realize or coordinate the models integration into our systems. Support the operation team to translate the results into actionable plans.
Manage and transfer the knowledge through documentation and presentations (training, workshops, seminars, posts)
Ensure that current and new development tools are in line with Imerys standard practices and tools
Education
Degree in Engineering school with a master and experience in data science, or in Computer Science, Math, Statistics, Operation research, Physics
Experience & Skills
minimum 3 years professional experience in data science, with proven achievements in data science projects, from the business case selection phase, through the prototyping and implementation of the models
Analytical, statistical, and programming skills to collect, analyse, and interpret large data sets
Highly capable of using Google Suite tools (Gsheet, Datastudio, BigQuery, Google App Script)
Self starter and able to analyse data consolidation processes to propose improvements
Ability to interact with internal customers and other departments to create data management tools that will ease daily operations
Understanding of IT/OT interaction and interest for the manufacturing world
Give attention to details, patient and customer oriented
Experience with databases (SQL, AWS redshift or other,), good level in Minitab, programming experience (Python and R,)
Have the ability to optimize the user experience while developing new tools

Desired Skills and Experience
Machine Learning, Product Innovation, Dashboard, Data Analysis, training workshops, Physics, Data Management, Database Administration, Python, Attention to Details, Customer Oriented, Statistics, Data Science, Databases, Django, Minitab",9
2779865189,"['Associate Data Scientist', 'Global eTrade Services (GeTS)', 'Singapore, Singapore', 'Hybrid', '1 week ago', '14 applicants', 'Full-time · Associate', '501-1,000 employees · Logistics & Supply Chain', 'See recent hiring trends for Global eTrade Services (GeTS). Try Premium for free', 'Actively recruiting', 'Apply now', 'Save', 'Save Associate Data Scientist at Global eTrade Services (GeTS)']","Posted by
Joey Lim
Senior HR Specialist (Talent Acquisition)
Send InMail
In the exciting new challenges ahead in the pursuit of a world-class portal for global trade, we are looking for an Associate Data Scientist to work with the Lead Data Scientist and Product Managers to propose & implement the data analytics, ML & AI use cases in the product.

Role & Responsibilities:
Collaborate with product manager, presales & other users to analyze requirements
Analyze, design and development & maintenance of AI & ML models, algorithms in the modules used within the product.
Design, develop & maintain the data processing and ingestion routines required for the AI/ML engine.
Analyze source data and data flows, working with structured and unstructured data
Collect requirement and assist product manager & architect with solution architecture.
Assist in the gap analysis with customers, system integration testing, user acceptance testing, & implementation of projects where AI/ML is being used.
Collaborate in the creation/enhancement of data platform solutions (Data Marts, Cubes) to facilitate decision making
Assist to explore new technologies, alternatives, new models etc when needed.

Experience required
Strong software programming foundation with a Bachelors in Computer Engineering/Computer Science is mandatory
At least 2 years of experience in data engineering, analysis and modeling
Preferably 1-2 years of experience with Machine Learning and Artificial Intelligence techniques and tools such as neural networks, regression, classification and clustering
Good grasp of Python programming, R, Data Analytics, Data Processing & Ingestion Techniques, AWS tools & related technologies

Good to have
Experience using AWS & Cloud Computing
Experience in developing & deploying Web based/J2EE applications",13
2799087522,"['Senior Sustainability Data Scientist - ESG Consulting', 'Michael Page', 'Singapore, Singapore', '3 days ago', '6 applicants', 'Full-time · Mid-Senior level', '5,001-10,000 employees · Staffing & Recruiting', 'See how you compare to 6 applicants. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Senior Sustainability Data Scientist - ESG Consulting at Michael Page']","Lead green infrastructure research using AI solutions and quantitative methods
Be the subject matter expert on climate impact measurement, ESG-related estimations
On a need basis, work with Portfolio Managers, CIOs on client side to provide recommendations on statistical modeling and create access to a worldwide reference database of ESG impact
Client Details

Our client is a thought leader on infrastructure asset allocation and investment performance. They produce impartial research and performance benchmarks that aim to improve transparency and efficiency for investors in infrastructure. Singapore is their regional headquarters and operate with a lean yet seasoned analytics team. One of the most ambitious projects they are driving focuses on creating commercially viable ESG datasets for the use of their clients. The research covers topics such as decarbonization and climate change mitigation. They aim to be market leaders in development of sustainability risk and sustainability impact exposure metrics for infrastructure assets. Their clients are prestigious pension funds, endowment funds, sovereign wealth funds and regulators globally.

In line with this team's growth, they are looking to hire a Senior Sustainability Data Scientist.

Description

Reporting to Project Director for ESG, Senior Sustainability Data Scientist drives creation of ESG exposure metrics for infrastructure assets using quantitative methods. This role will be measured on the following criteria:

Lead green infrastructure research using AI solutions and quantitative methods
Be the subject matter expert on climate impact measurement, ESG-related estimations
On a need basis, work with Portfolio Managers, CIOs on client side to provide recommendations on statistical modeling and create access to a worldwide reference database of ESG impact
Lead work on financial publications
Build, validate and update complex data models
Partner with academic labs and industry groups
Profile

PHD in Mathematics, Statistics, Economics, Data Science, Financial Engineering, or a similar discipline
Six years or more in data science, quantitative analysis within energy, technology, or finance
Ability to write clear and concise reports
Excellent understanding and ongoing learning of Data Science and Machine Learning frameworks, tools, and algorithms, both for regression and classification problems
Passion for topics like carbon emission analysis, ESG & climate change related risk in infrastructure
Experience working with spatial data, GIS is highly desirable
Job Offer

Our client, a leading research organization, offers you the chance to partner with some of the largest asset managers and pension funds in the world. This is a fantastic chance for you to shape the future of ESG research and work on topics such as decarbonization.

Candidates coming from academic research roles will find this a good fit if they're looking to move to a highly autonomous, lean environment. The role is based in central Singapore and offers excellent healthcare coverage and a competitive salary package.


Desired Skills and Experience

Sustainability, Data Scientist",12
2792996710,"['Lead Data Scientist, Risk Data Mining', 'ByteDance', 'Singapore, Singapore', 'On-site', '2 days ago', '12 applicants', 'Full-time · Mid-Senior level', '10,001+ employees · Internet', 'See how you compare to 12 applicants. Try Premium for free', 'Actively recruiting', 'Apply', 'Save', 'Save Lead Data Scientist, Risk Data Mining at ByteDance']","Posted by
Huan (Lan) Hu
Talent Acquisition at Bytedance (HIRING)
Send InMail
The BRIC team works to minimize the damage of inauthentic behaviors on ByteDance platforms (e.g. TikTok, CapCut, Resso, Lark), covering multiple classical and novel community and business risk areas such as account integrity, engagement authenticity, anti spam, API abuse, growth fraud, live streaming security and financial safety (ads or e-commerce), etc.

In this team you'll have a unique opportunity to have first-hand exposure to the strategy of the company in key security initiatives, especially in building scalable and robust, intelligent and privacy-safe, secure and product-friendly systems and solutions. Our challenges are not some regular day-to-day technical puzzles -- You'll be part of a team that's developing novel solutions to first-seen challenges of a non-stop evolvement of a phenomenal product eco-system. The work needs to be fast, transferrable, while still down to the ground to making quick and solid differences.

Responsibilities
- Enable and contribute to establishing fast and continuous threat response, in partnership with risk data mining engineers and product partners, by building advanced analytical tools and derive data insights.
- Analyze security and product data to uncover latest attacker techniques and abuse vectors. Generalize them into data mining opportunities in product features; modeling signals, labels and algorithms; measurement and process effectiveness.
- Enable and contribute to establishing robust, powerful and privacy-aware automated defense, in partnership with risk data mining engineers, by leveraging risk systems, machine learning tools and business resources to build and improve risk control rules, models and products.
- Abstract and build risk measurements that best connect risk research, risk operation, risk defense and business/community health with data stories, drive strategic and tactical risk control roadmaps with such metrics collaboratively with product/business/engineering stakeholders.
- Uphold adversarial threat response in a specific business area (e.g. TikTok, growth, live streaming, ads, e-commerce, Lark) to be consistently prompt, rigorous and clean. Define and uphold data science practice excellence and metric-driven decision making process. Bridge technical and communicational gaps between engineering, product and business teams.

Qualifications
- Bachelor, master or PhD degree in an advanced field of technology or management or other equivalent majors. E.g. Computer science, statistics, internet security, finance.
- Proficiency in data analysis and statistical analysis tools such as SQL, R and Python.
- 4+ years of strong industry experience in predictive analytics and/or statistical modelling. Successful tracking records in solving large scale data mining problems such as relevance, recommendation, anti-fraud and relevant financial problems.
- Strong technical leadership combined with hands-on data mining and machine learning application experience, and passion to work with ByteDance's data scale and business complexity. Be able to identify, plan and lead to execute both quick win tactics and long term strategies against abusers on our platforms.
- Strong ownership, communication and collaboration skills to end-to-end own one or more critical platform/community security business fronts that are highly adversarial, ever expanding, and by nature widely cross functional.

Preferred
- Experience in risk analytics in multiple areas: account take over, fraud, spam, abuse and etc. OR strong experience in data/statistical analysis on general internet or financial business. OR deep understanding about modern Machine Learning theory, applications, industry best practice.
- Consistency at exercising data science best practice in modern internet industry or academic world. Persistence in reasoning with data, interpreting data objectively, and making data-driven decisions.
Apply",13
2792989916,"['Data Scientist', 'Real Staffing', 'Singapore, Singapore', '2 days ago', '34 applicants', 'Full-time · Entry level', '201-500 employees · Staffing & Recruiting', 'See recent hiring trends for Real Staffing. Try Premium for free', 'Actively recruiting', 'Apply now', 'Save', 'Save Data Scientist at Real Staffing']","Posted by
Karishma Dhupar
APAC Medical Affairs Expert at Real Staffing Group
Send InMail
The Data scientists will lead different projects, through the exploration from vast amount of data we generate in house to develop cancer diagnosis products. Data scientists will also work with clinical teams, assay development teams and product development teams will help guide project directions, project designs with the insight gathered through data analysis.



Roles and Responsibilities:

Perform in-depth analysis on data with various learning and statistical methods
Discover hidden information in data; present data and analysis results in a logical and coherent manner to facilitate scientific contend creation
Through data analysis, identify novel DNA/RNA/ncRNA biomarkers for cancers OR develop models for multi-marker diagnostic test. Develop models for multi-marker diagnostic test and perform data mining
Novel analytic tools and methods development for better understanding of clinical data, data generation process refinement and quality control
Facilitate the design and execution of experiment, process set up and quality control set up with statistical insights
Support other activities
Desired Skills and Competencies:

PhD/MSc. in related Science background
At least 2 years of experience in developing multi-marker diagnostic models, including data processing and machine learning
Good understanding of diagnostic biomarker discovery and biomarker panel optimisation
Good coding skills
Familiar with bio-informatics tools and database
In-depth experience in qPCR technique is desired, experience with NGS is a plus
Good verbal communication, interpersonal skills, and ability to work in a team
Desired Skills and Experience

A leading diagnostic company with R&D, manufacturing, and clinical lab operations in Singapore, USA, Japan, and China. Is looking for a Data Scientist.

Real is a trading division of SThree Pte Limited


(Registration Number: 2007.20126E | SThree Pte Limited Licence Number 16S8216 | Real Licence Number 53132073A)





Award winner of:


Recruitment Agency of the Year by Asia Recruitment Awards 2019 | Best Overseas Operation by Global Recruiters 2017 | Highly Commended for Best Large Recruitment Business 2017 | Commended for Best In-House Training by Global Recruiters 2017 | International Recruitment Company of the Year by Recruitment International 2016 | Life Sciences and Healthcare Recruitment Company of the Year by Recruitment International 2016",12
2792439381,"['Data Scientist, Market Strategy & Development, Equities', 'SGX', 'Downtown Core, Singapore', 'Hybrid', '4 days ago', '61 applicants', 'Full-time · Mid-Senior level', '501-1,000 employees · Financial Services', 'See recent hiring trends for SGX. Try Premium for free', 'Actively recruiting', 'Apply now', 'Save', 'Save Data Scientist, Market Strategy & Development, Equities  at SGX']","We are looking for a data scientist to support decisions about market microstructure and product design using the vast financial market data set that is proprietary to the SGX. The ideal candidate is adept at using large data sets to support business decisions and using data models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of internal and external stakeholders and cross-functional teams.
Responsibilities
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
Mine and analyze data from company databases to inform policy decisions about market microstructure (e.g. circuit breaker design) and product specification (e.g. tick size design).
Develop custom data models, algorithms, A/B testing framework and test model quality.
Develop processes and tools to monitor and analyze model performance and data accuracy.
Requirements
Experience using statistical computer languages (R, Python, SLQ, etc.) with a preference for KBD+ to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Experience creating and using statistical techniques and machine learning algorithms such as GLM/Regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc and knowledge of their real-world advantages and drawbacks.
Excellent written and verbal communication skills for coordinating across teams.
Experience visualizing/presenting data for stakeholders",13
2802956732,"['Data Scientist', 'AXINAN PTE. LTD.', 'Singapore, Singapore', '9 hours ago', 'Full-time · Entry level', 'See recent hiring trends for AXINAN PTE. LTD.. Try Premium for free', 'Apply', 'Save', 'Save Data Scientist at AXINAN PTE. LTD.']","This job is sourced from a job board. Learn more
About The Role
Design and build data driven systems for risk control, fraud detection, recommendation, customer segmentation, adaptive pricing etc.
Design, build, validate, test, and deploy models and algorithms.
Work with backend engineers to architect data storage and processing pipelines.
Work with product managers to develop new product features based on insights from data.
What Will You Need
Master or PhD in computer science, statistics, mathematics, or fields related to big data preferred.
Min. 3 years of relevant work experience, project experiences during Masters of PhD can be considered.
Experience in Python or R.
Knowledge in supervised/unsupervised learning, classification/clustering algorithms, feature engineering/optimization, computer vision.
Experience in deep learning, reinforcement learning, personalized search and recommendation, user/seller behaviour modelling, marketing algorithms preferred.
Experience of Hadoop, Spark, TensorFlow is a plus.
Experience with visualization software to convert models/insights into simple, business sell-in stories would be an advantage (but not mandatory).
Outstanding analytical and problem- solving skills.
Self-motivated, innovative, and proactive. Willing to learn new knowledge and explore unfamiliar domains.

Desired Skills and Experience
TensorFlow, Adaptive, Product Innovation, Big Data, Pipelines, Segmentation, Architect, Hadoop, Mathematics, Computer Vision, Python, Fraud, Work With Product Managers, Statistics, Visualization, Django",9
2802961371,"['Senior Data Scientist', 'AXINAN PTE. LTD.', 'Singapore, Singapore', '9 hours ago', 'Full-time · Associate', 'See recent hiring trends for AXINAN PTE. LTD.. Try Premium for free', 'Apply', 'Save', 'Save Senior Data Scientist at AXINAN PTE. LTD.']","This job is sourced from a job board. Learn more
Job Description
Design and build data driven systems for risk control, fraud detection, recommendation, customer segmentation, adaptive pricing etc.
Build, validate, test, and deploy models and algorithms.
Work with backend engineers to architect data storage and processing pipelines.
Work with product managers to develop new product features based on insights from data.
Requirements
Master or PhD in computer science, statistics, mathematics, or fields related to big data preferred.
Experience in Python or R.
Knowledge in supervised/unsupervised learning, classification/clustering algorithms, feature engineering/optimization, computer vision.
Experience in deep learning, reinforcement learning, personalized search and recommendation, user/seller behavior modeling, marketing algorithms preferred.
Experience of Hadoop, Spark, Tensorflow is a plus.
Experience with visualization software to convert models/insights into simple, business sell-in stories would be an advantage (but not mandatory).Outstanding analytical and problem-solving skills.
Self-motivated, innovative, and proactive.
Constantly learning new knowledge and exploring unfamiliar domains.

Desired Skills and Experience
TensorFlow, Machine Learning, customer Segmentation, designed, Big Data, Fraud Detection, Job Descriptions, Hadoop, system, Spark, Data Mining, Adaptability, Control, Python, Statistics, Visualization, R, Data, Algorithms, Data Visualization",9
